size,image_quality,1,2,4,8,16,32
14400,160x90,0,0,1,1,1,3
16000,160x100,0,0,0,1,2,3
19200,160x120,0,0,1,1,2,3
43200,240x180,0,0,1,2,3,5
57600,320x180,0,1,1,2,4,7
64000,320x200,0,1,1,2,4,8
76800,320x240,0,1,3,2,5,9
129600,480x270,1,1,2,4,9,14
144000,480x300,1,1,2,4,10,18
172800,480x360,1,1,3,6,11,22
230400,640x360,1,2,4,7,15,35
256000,640x400,1,2,5,8,16,41
307200,640x480,1,2,5,12,19,37
360000,800x450,1,3,5,11,24,51
400000,800x500,2,3,6,13,30,58
480000,800x600,2,4,7,15,33,67
589824,1024x576,2,5,9,23,40,90
655360,1024x640,2,5,10,23,47,98
786432,1024x768,3,6,12,25,53,124
921600,1280x720,3,8,14,29,69,149
1024000,1280x800,4,8,15,43,69,399
1228800,1280x960,6,11,18,40,81,199
1296000,1440x900,5,10,19,42,85,229
1555200,1440x1080,6,12,26,51,111,397
2073600,1920x1080,8,18,30,69,178,1126
